enterprise;organization;system;owner;environment;site;language;full_member;member;item_type;item;relationship;full_member_related;member_related;item_type_related;item_related;hash;hash_related;sequencing;structure;label;level;language_cross;date;time,,,,,
system;system;system;system;system;system;JAVA;java.lang;FluxoCobrancaEnum;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.util.enums.FluxoCobrancaEnum;FluxoCobrancaEnum;METHOD;setDescricao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;24917d831b62c79bcec6853308ab25014c0026510dc16f3378e0321d128882e4;46;structure;label;level;language_cross;2023-03-13;1678704707958783500,,,,,
system;system;system;system;system;system;JAVA;java.lang;DegloseContab;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.DegloseContab;DegloseContab;METHOD;setPlanoSaudeProdutoVigencia;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;254b409dabefaee7e42f1b6e95a5d73cd9adfa8679cda9eeea5bc9f86b77b9af;41;structure;label;level;language_cross;2023-03-13;1678704707689705700,,,,,
system;system;system;system;system;system;JAVA;java.lang;PreLancamentoLote;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.PreLancamentoLote;PreLancamentoLote;METHOD;setIdFatura;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;2563e3f216eef6db330fd3cd85a11cee2348986c1a788fe10d819fd787fe0ada;148;structure;label;level;language_cross;2023-03-13;1678704708180115700,,,,,
system;system;system;system;system;system;JAVA;java.lang;PlanoSaudeProdutoContratado;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.PlanoSaudeProdutoContratado;PlanoSaudeProdutoContratado;METHOD;setIdUsuarioInclusao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;290960a1c3d04a493cf6a26b7fcebf21ae02a81ee6ef6515409c56292edc5c90;83;structure;label;level;language_cross;2023-03-13;1678704707741048100,,,,,
system;system;system;system;system;system;JAVA;java.lang;PlanoSaudeProduto;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.PlanoSaudeProduto;PlanoSaudeProduto;METHOD;setIdInstituicao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;29327bed88ff4dec5a85cac9875c5b3a7230022db50ed1aff434ed6891984f86;65;structure;label;level;language_cross;2023-03-13;1678704707719643300,,,,,
system;system;system;system;system;system;JAVA;java.lang;PlanoSaudeProdutoContratado;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.PlanoSaudeProdutoContratado;PlanoSaudeProdutoContratado;METHOD;setContaPagamento;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;294f12921b802860bff5f2b11658c697c60294603287c930ddf7b3fa871efe1e;103;structure;label;level;language_cross;2023-03-13;1678704707744049400,,,,,
system;system;system;system;system;system;JAVA;java.lang;PlanoSaudeProdutoContratado;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.PlanoSaudeProdutoContratado;PlanoSaudeProdutoContratado;METHOD;setFluxoCobranca;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;295b4fa46e268195c372de3bd8a0ca8d26afa631cf42eb0fecf611bced82a7ff;131;structure;label;level;language_cross;2023-03-13;1678704707748044200,,,,,
system;system;system;system;system;system;JAVA;java.lang;FluxoCobrancaEnum;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.util.enums.FluxoCobrancaEnum;FluxoCobrancaEnum;METHOD;setCodigo;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;2968a20ea511da8c1cc00cd7b8c8112f78f05a1d9c5c9841e1d395e29f0d8f00;39;structure;label;level;language_cross;2023-03-13;1678704707957780900,,,,,
system;system;system;system;system;system;JAVA;java.lang;PlanoSaudeProdutoContratado;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.PlanoSaudeProdutoContratado;PlanoSaudeProdutoContratado;METHOD;setVigenciasPendentesDoContrato;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;2b40db0643e46d322b997f326d9265ea29d5dfee8d3d24cee664b1c0f5195cc3;123;structure;label;level;language_cross;2023-03-13;1678704707747042000,,,,,
system;system;system;system;system;system;JAVA;java.lang;TransacoesPagamentoPlanoSaudeEnum;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.util.enums.TransacoesPagamentoPlanoSaudeEnum;TransacoesPagamentoPlanoSaudeEnum;METHOD;setEstorno;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;2c52384162018cd9c133bc1af2f54cef9a351371253df43ebb9f522443510782;49;structure;label;level;language_cross;2023-03-13;1678704707990970700,,,,,
system;system;system;system;system;system;JAVA;java.lang;PlanoSaudeProduto;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.PlanoSaudeProduto;PlanoSaudeProduto;METHOD;setValor;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;3064d1f82a08c0e5d1d8a495447c0e61dac163b4545387468e5eda3a88dc0fdf;77;structure;label;level;language_cross;2023-03-13;1678704707720648600,,,,,
system;system;system;system;system;system;JAVA;java.lang;ProdutoInstituicao;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.ProdutoInstituicao;ProdutoInstituicao;METHOD;setDescProdInstituicao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;3141b6ee4e19479c3a0f609587f81ed18474646f8881e21f8ebd7560d7e35953;20;structure;label;level;language_cross;2023-03-13;1678704707782294000,,,,,
system;system;system;system;system;system;JAVA;java.lang;LogArquivoPreLancamento;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.LogArquivoPreLancamento;LogArquivoPreLancamento;METHOD;setValorTotalPedidoCriado;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;31bc26c9deea9464aaa0a5f60ec07cf37f4aec0ce7f007dfc91bba4cfa75ef2c;211;structure;label;level;language_cross;2023-03-13;1678704708140106300,,,,,
system;system;system;system;system;system;JAVA;java.lang;DeglosePlanoSaudeProduto;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto;DeglosePlanoSaudeProduto;METHOD;setPlanoSaude;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;321d87a7e5c12d536a910062936ca4d14873e7df465ce7565ce538405e0215d5;45;structure;label;level;language_cross;2023-03-13;1678704707705856700,,,,,
system;system;system;system;system;system;JAVA;java.lang;JcardDTO;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.dto.JcardDTO;JcardDTO;METHOD;setRrn;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;3640a9042653568ae10771c6c87910b1e3cd1c67ea72f6ea464f6f87ac1b9f45;39;structure;label;level;language_cross;2023-03-13;1678704707609689900,,,,,
system;system;system;system;system;system;JAVA;java.lang;JcardDTO;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.dto.JcardDTO;JcardDTO;METHOD;setAmount;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;3780c43bebe2bea5123ef1367eab54301d19ce447abf09f407e7c1d6298a977a;25;structure;label;level;language_cross;2023-03-13;1678704707607657800,,,,,
system;system;system;system;system;system;JAVA;java.lang;PlanoSaudeProduto;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.PlanoSaudeProduto;PlanoSaudeProduto;METHOD;setIdProdInstituicao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;383c88684b2d4ccd6a7072fa08bd6a2ba3a4c0f631a7eba4a8f0c15511d75b8b;69;structure;label;level;language_cross;2023-03-13;1678704707719643300,,,,,
system;system;system;system;system;system;JAVA;java.lang;LogArquivoPreLancamento;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.LogArquivoPreLancamento;LogArquivoPreLancamento;METHOD;setIdProcessadora;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;3b775177dec747c8d856b145b057f9f0649bde2bc6d5335bdf7eee845586e29c;22;structure;label;level;language_cross;2023-03-13;1678704708111616000,,,,,
system;system;system;system;system;system;JAVA;java.lang;DegloseContabId;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.DegloseContabId;DegloseContabId;METHOD;setIdDeglose;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;3c25edd24bc5c4177ac6998f1f12ad20a39e1b209ec157a27b4d7b2800b56fdc;20;structure;label;level;language_cross;2023-03-13;1678704707696734700,,,,,
system;system;system;system;system;system;JAVA;java.lang;DeglosePlanoSaudeProduto;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto;DeglosePlanoSaudeProduto;METHOD;setDescricao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;43fefc8d09990c1ae4148472ce3dd6c3817a6e53c084b417fbd23551853be8b5;37;structure;label;level;language_cross;2023-03-13;1678704707704840300,,,,,
system;system;system;system;system;system;JAVA;java.lang;ContabAnaliticaMov;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.ContabAnaliticaMov;ContabAnaliticaMov;METHOD;setIdConta;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;45190b4c8b0372d39cb43bf760de99a8153d7cf4c0bc07463ccf93f0fa080b64;45;structure;label;level;language_cross;2023-03-13;1678704707647965100,,,,,
system;system;system;system;system;system;JAVA;java.lang;RegistroLancamentoEnum;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.enums.RegistroLancamentoEnum;RegistroLancamentoEnum;METHOD;setTipoColuna;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;459fe3a53e5495657fcc7bb8fe3cf2aa1ad52e5c45a671c9cbf2f5bf719b125f;167;structure;label;level;language_cross;2023-03-13;1678704708083587200,,,,,
system;system;system;system;system;system;JAVA;java.lang;PreLancamentoLote;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.PreLancamentoLote;PreLancamentoLote;METHOD;setIdLote;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;4779c65d074e6d0e0a98c7bb3328bb4abe279312daf11d296eab30a04fcbbcf3;22;structure;label;level;language_cross;2023-03-13;1678704708163112400,,,,,
system;system;system;system;system;system;JAVA;java.lang;TransacoesPagamentoPlanoSaudeEnum;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.util.enums.TransacoesPagamentoPlanoSaudeEnum;TransacoesPagamentoPlanoSaudeEnum;METHOD;setCodTransacao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;48adf02973cbf36fac74f80eae6d1fcf742b49d710ab06fe132696ac2c66453d;42;structure;label;level;language_cross;2023-03-13;1678704707989954500,,,,,
system;system;system;system;system;system;JAVA;java.lang;ContaPagamento;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.ContaPagamento;ContaPagamento;METHOD;setIdAccountCode;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;497e14e616de0f0b186417d44be3138cc0ecd8b7a2717492d50762daf883b6b2;49;structure;label;level;language_cross;2023-03-13;1678704707663342400,,,,,
system;system;system;system;system;system;JAVA;java.lang;PreLancamentoLote;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.PreLancamentoLote;PreLancamentoLote;METHOD;setValorTotalLancamento;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;4a475addbaca1af6d97fe556ca033a2b8795b7e0c1fddc50fc6649ee9ce541d0;120;structure;label;level;language_cross;2023-03-13;1678704708176114600,,,,,
system;system;system;system;system;system;JAVA;java.lang;PreLancamento;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.PreLancamento;PreLancamento;METHOD;setValorLancamento;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;4c1f6c503aff36090bb9dda3573ca1fd3753933fe6a0024a58d0a65e9ef2a788;35;structure;label;level;language_cross;2023-03-13;1678704708156109400,,,,,
system;system;system;system;system;system;JAVA;java.lang;RegistroLancamentoEnum;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.enums.RegistroLancamentoEnum;RegistroLancamentoEnum;METHOD;setNomeColuna;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;4c8ea5041bd49d12769d5fd3c113f8f3bdf319de0ebbd9930845dbd97fe09a84;160;structure;label;level;language_cross;2023-03-13;1678704708082569700,,,,,
system;system;system;system;system;system;JAVA;java.lang;LogArquivoPreLancamento;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.LogArquivoPreLancamento;LogArquivoPreLancamento;METHOD;setDtHrInclusao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;4d914974e578e8befa8249566b13c68c980a50e8f1aeeccbf12aedb0d610088b;85;structure;label;level;language_cross;2023-03-13;1678704708120681000,,,,,
system;system;system;system;system;system;JAVA;java.lang;ProdutoInstituicao;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.ProdutoInstituicao;ProdutoInstituicao;METHOD;setB2b;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;50468895f60a4747015cde5d14993864573cf8185d7cebd372ed60756c95a86f;34;structure;label;level;language_cross;2023-03-13;1678704707784319200,,,,,
system;system;system;system;system;system;JAVA;java.lang;JcardDTO;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.dto.JcardDTO;JcardDTO;METHOD;setFreedata;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;506293a9ee93eb00632bf3590644744c37a7a91e6f1c3e077f5a4eccb804ecf4;53;structure;label;level;language_cross;2023-03-13;1678704707611721700,,,,,
system;system;system;system;system;system;JAVA;java.lang;PreLancamentoLote;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.PreLancamentoLote;PreLancamentoLote;METHOD;setStatus;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;51f392a9e6998d8e45aba8a3e4f42b6814ee8047207354fcee2a68373b7072e5;127;structure;label;level;language_cross;2023-03-13;1678704708177114700,,,,,
system;system;system;system;system;system;JAVA;java.lang;AccountBalanceResponse;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.dto.AccountBalanceResponse;AccountBalanceResponse;METHOD;setAccountCode;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;556a3e4d3a67bfd20cfd7832276decf03745a652121d81ded9a79bf2f0f06805;22;structure;label;level;language_cross;2023-03-13;1678704707568906300,,,,,
system;system;system;system;system;system;JAVA;java.lang;ContaPagamento;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.ContaPagamento;ContaPagamento;METHOD;setIdProdPlat;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;57557c450b0a2c8b0a9acf1c12e9d92fefdf9f99a41d2fbcd2e991ac6994fb9a;42;structure;label;level;language_cross;2023-03-13;1678704707663342400,,,,,
system;system;system;system;system;system;JAVA;java.lang;PlanoSaudeProdutoContratado;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.PlanoSaudeProdutoContratado;PlanoSaudeProdutoContratado;METHOD;setPlanoSaude;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;5da60b20a9b29802bf9b0f9aa336d4d27cc4eca1d849ef24bd4a0f9e4e1d2edc;107;structure;label;level;language_cross;2023-03-13;1678704707745049500,,,,,
system;system;system;system;system;system;JAVA;java.lang;PreLancamentoLote;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.PreLancamentoLote;PreLancamentoLote;METHOD;setDataHoraStatus;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;5fe36ac56dddcffad90b04899acc260cb20121975dcfb08754211ec657bb4d5c;134;structure;label;level;language_cross;2023-03-13;1678704708178114900,,,,,
system;system;system;system;system;system;JAVA;java.lang;LogArquivoPreLancamento;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.LogArquivoPreLancamento;LogArquivoPreLancamento;METHOD;setIdUsuarioManutencao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;634e0c95d5a3e87b7778371cb20f30aedf98f5acf69c69dbdf0b2401a5809cef;92;structure;label;level;language_cross;2023-03-13;1678704708121697100,,,,,
system;system;system;system;system;system;JAVA;java.lang;LogArquivoPreLancamento;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.LogArquivoPreLancamento;LogArquivoPreLancamento;METHOD;setDataAgendamento;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;64888c2e7d0c150d47b0f352661f0a591915ad7907a01b81566b405711300558;71;structure;label;level;language_cross;2023-03-13;1678704708118650600,,,,,
system;system;system;system;system;system;JAVA;java.lang;ContabAnaliticaMov;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.ContabAnaliticaMov;ContabAnaliticaMov;METHOD;setIdInstituicao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;64ceead86e9a3d77b64ead550824552708d0c712b8ba9f4db68614c14e954d2b;41;structure;label;level;language_cross;2023-03-13;1678704707646960500,,,,,
system;system;system;system;system;system;JAVA;java.lang;PreLancamentoLote;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.PreLancamentoLote;PreLancamentoLote;METHOD;setQtdLancamento;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;64d928e60d5fee4817536e7e443952eb0191994b63c2427c68e9222d86bef6e7;113;structure;label;level;language_cross;2023-03-13;1678704708175114300,,,,,
system;system;system;system;system;system;JAVA;java.lang;ContabAnaliticaMov;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.ContabAnaliticaMov;ContabAnaliticaMov;METHOD;setValor;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;660ba513cae5d259c5dcf31cd535eaa84beee84ed5aac6b60dbe6b9669479202;61;structure;label;level;language_cross;2023-03-13;1678704707649973600,,,,,
system;system;system;system;system;system;JAVA;java.lang;PreLancamentoLote;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.PreLancamentoLote;PreLancamentoLote;METHOD;setIdFilial;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;6765d2d6f30a7f83a4bbcc6790db9feafef24d21addc6858d2d9daa9c304a5ae;78;structure;label;level;language_cross;2023-03-13;1678704708170114200,,,,,
system;system;system;system;system;system;JAVA;java.lang;PreLancamentoLote;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.PreLancamentoLote;PreLancamentoLote;METHOD;setIdProdutoInstituicao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;685d18cbab0d686b6bbd1c71b88fee2ade05ffb400089073ecbb74557e400a80;92;structure;label;level;language_cross;2023-03-13;1678704708172111700,,,,,
system;system;system;system;system;system;JAVA;java.lang;LogArquivoPreLancamento;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.LogArquivoPreLancamento;LogArquivoPreLancamento;METHOD;setNomeArquivoOriginal;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;688f959a6215abb90f53aaeb0c00bd077981669e918c78ca9fb1d5549d2976f0;106;structure;label;level;language_cross;2023-03-13;1678704708122712800,,,,,
system;system;system;system;system;system;JAVA;java.lang;Credencial;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.Credencial;Credencial;METHOD;setIdCredencial;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;68f4322ebab6c45dfba0388f300be68dc8c110913978d81852ea3dd03b1ae96c;32;structure;label;level;language_cross;2023-03-13;1678704707672579700,,,,,
system;system;system;system;system;system;JAVA;java.lang;JcardDTO;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.dto.JcardDTO;JcardDTO;METHOD;setAccount;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;6b67d61d3d282ece6f44e26b43db34942a76d6b53995b517d9ad9d4b927df406;11;structure;label;level;language_cross;2023-03-13;1678704707606640500,,,,,
system;system;system;system;system;system;JAVA;java.lang;ProdutoInstituidor;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.ProdutoInstituidor;ProdutoInstituidor;METHOD;setIdTipoPessoa;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;6ce33d219572c29d5373a9c4b660d0fa7b44b8b4e75e0bafcb7e09e7df2c2e7d;44;structure;label;level;language_cross;2023-03-13;1678704707793490600,,,,,
system;system;system;system;system;system;JAVA;java.lang;AccountBalanceResponse;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.dto.AccountBalanceResponse;AccountBalanceResponse;METHOD;setJournalCode;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;6d2d78fee8e9eeea121027e4800b24f753ff59f9b5a15612581807ededd102f9;43;structure;label;level;language_cross;2023-03-13;1678704707570920800,,,,,
system;system;system;system;system;system;JAVA;java.lang;PagamentoDTO;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.dto.PagamentoDTO;PagamentoDTO;METHOD;setRrn;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;6f987d9a1e7d730b5e84c4386f88174165eed055f55bf6daa5c112d4ead25d5c;35;structure;label;level;language_cross;2023-03-13;1678704707628070800,,,,,
system;system;system;system;system;system;JAVA;java.lang;PreLancamentoLote;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.PreLancamentoLote;PreLancamentoLote;METHOD;setTipoEmissaoPedido;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;7019138eb1f6fb044c4bd54693c1b09087f6eb85e7c0b632f8d8aa5b450c1f3f;162;structure;label;level;language_cross;2023-03-13;1678704708182116800,,,,,
system;system;system;system;system;system;JAVA;java.lang;RegistroLancamentoEnum;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.enums.RegistroLancamentoEnum;RegistroLancamentoEnum;METHOD;setTamanho;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;73eb85434cfbed85e436911b5def41f6415e2a1df957c941f81eec070b05a76b;174;structure;label;level;language_cross;2023-03-13;1678704708084603200,,,,,
system;system;system;system;system;system;JAVA;java.lang;PreLancamento;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0189.model.PreLancamento;PreLancamento;METHOD;setIdLancamento;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;741df0e702beb530136a905c70e0e019f871e1041d195f0d5ab45a14b56122ee;14;structure;label;level;language_cross;2023-03-13;1678704708154109100,,,,,
system;system;system;system;system;system;JAVA;java.lang;ContaPagamento;PRIMITIVE_DATA_TYPE;void;Formats;br.com.itspay.proc0105.model.ContaPagamento;ContaPagamento;METHOD;setProdutoInstituicao;1c1a3c71f1b3210e30877769c361ffce428f0e5a2d1f3f16b6ee8ccd2a3cc992;75fdd3ae39a1f70a39e84bacfc092ae3aa6944757a86a7f1224a3e3ea04e9edf;56;structure;label;level;language_cross;2023-03-13;1678704707664354300,,,,,
